!,consonant
o~:,atr
o~:,back
o~:,rounded
O~:,vowel
O~:,LONG
O~:,nasal
O~:,back
O~:,rounded
O9,vowel
O9,raised
O9,back
O9,rounded
O9~:,vowel
O9~:,LONG
O9~:,raised
O9~:,nasal
O9~:,back
O9~:,rounded
oa,diphthong
oa,mid
oa,back
oa,rounded
oa,to
oa,low
oa,central
oa,unrounded
oa~,diphthong
oa~,nasalized
oa~,mid
oa~,back
oa~,rounded
oa~,to
oa~,low
oa~,central
oa~,unrounded
oa9,diphthong
oa9,pharyngealized
oa9,mid
oa9,back
oa9,rounded
oa9,to
oa9,low
oa9,central
oa9,unrounded
oa9~,diphthong
oa9~,nasalized
oa9~,pharyngealized
oa9~,mid
oa9~,back
oa9~,rounded
oa9~,to
oa9~,low
oa9~,central
oa9~,unrounded
oe,diphthong
oe,mid
oe,back
oe,rounded
oe,to
oe,mid
oe,front
oe,unrounded
oh,vowel
oh,slack
oh,spread
oh,atr
oh,back
oh,rounded
Oh,vowel
Oh,slack
Oh,spread
Oh,back
Oh,rounded
Oi,diphthong
Oi,lower
Oi,mid
Oi,back
Oi,rounded
Oi,to
Oi,high
Oi,front
Oi,unrounded
oi,diphthong
oi,mid
oi,back
oi,rounded
oi,to
oi,high
oi,front
oi,unrounded
Oi~,diphthong
Oi~,nasalized
Oi~,lower
Oi~,mid
Oi~,back
Oi~,rounded
Oi~,to
Oi~,high
Oi~,front
Oi~,unrounded
oi~,diphthong
oi~,nasalized
oi~,mid
oi~,back
oi~,rounded
oi~,to
oi~,high
oi~,front
oi~,unrounded
oi9,diphthong
oi9,pharyngealized
oi9,mid
oi9,back
oi9,rounded
oi9,to
oi9,high
oi9,front
oi9,unrounded
oi9~,diphthong
oi9~,nasalized
oi9~,pharyngealized
oi9~,mid
oi9~,back
oi9~,rounded
oi9~,to
oi9~,high
oi9~,front
oi9~,unrounded
oih,diphthong
oih,breathy
oih,voiced
oih,higher
oih,mid
oih,back
oih,rounded
oih,to
oih,high
oih,front
oih,unrounded
Oih,diphthong
Oih,breathy
Oih,voiced
Oih,lower
Oih,mid
Oih,back
Oih,rounded
Oih,to
Oih,high
Oih,front
Oih,unrounded
oS,vowel
oS,SHORTENED
oS,atr
oS,back
oS,rounded
OS,vowel
OS,SHORTENED
OS,back
OS,rounded
ou,diphthong
ou,mid
ou,back
ou,rounded
ou,to
ou,high
ou,back
ou,rounded
ou~,diphthong
ou~,nasalized
ou~,mid
ou~,back
ou~,rounded
ou~,to
ou~,high
ou~,back
ou~,rounded
Oy,diphthong
Oy,lower
Oy,mid
Oy,back
Oy,rounded
Oy,to
Oy,high
Oy,front
Oy,rounded
P,consonant
P,fricative
P,voiceless
P,bilabial
p,consonant
p,plosive
p,voiceless
p,bilabial
p:,consonant
p:,plosive
p:,long
p:,voiceless
p:,bilabial
p*,consonant
p*,plosive
p*,laryngealized
p*,voiceless
p*,bilabial
P&,consonant
P&,fricative
P&,voiceless
P&,bilabial
P&,ejective
p&,consonant
p&,plosive
p&,voiceless
p&,bilabial
p&,ejective
p<,consonant
p<,plosive
p<,voiceless
p<,bilabial
p<,implosive
PA,consonant
PA,approximant
PA,voiceless
PA,bilabial
pf,consonant
pf,affricate
pf,voiceless
pf,labio-dental
pf&,consonant
pf&,affricate
pf&,voiceless
pf&,labiodental
pf&,ejective
pfh,consonant
pfh,affricate
pfh,voiceless
pfh,aspirated
pfh,labio-dental
ph,consonant
ph,plosive
ph,voiceless
ph,aspirated
ph,bilabial
phh,consonant
phh,plosive
phh,voiceless
phh,bilabial
phh,with
phh,breathy
phh,release
PJ,consonant
PJ,fricative
PJ,palatalized
PJ,voiceless
PJ,bilabial
pJ,consonant
pJ,plosive
pJ,palatalized
pJ,voiceless
pJ,bilabial
pJh,consonant
pJh,plosive
pJh,palatalized
pJh,voiceless
pJh,aspirated
pJh,bilabial
PW,consonant
PW,fricative
PW,labialized
PW,voiceless
PW,bilabial
pW,consonant
pW,plosive
pW,labialized
pW,voiceless
pW,bilabial
PW-,consonant
PW-,fricative
PW-,labialized
PW-,velarized
PW-,voiceless
PW-,bilabial
pW-h,consonant
pW-h,plosive
pW-h,labialized
pW-h,velarized
pW-h,voiceless
pW-h,aspirated
pW-h,bilabial
q,consonant
q,plosive
q,voiceless
q,uvular
q:,consonant
q:,plosive
q:,long
q:,voiceless
q:,uvular
q*,consonant
q*,plosive
q*,laryngealized
q*,voiceless
q*,uvular
q&,consonant
q&,plosive
q&,voiceless
q&,uvular
q&,ejective
q<,consonant
q<,plosive
q<,voiceless
q<,uvular
q<,implosive
q9&,consonant
q9&,plosive
q9&,pharyngealized
q9&,voiceless
q9&,uvular
q9&,ejective
q9h,consonant
q9h,plosive
q9h,pharyngealized
q9h,voiceless
q9h,aspirated
q9h,uvular
qh,consonant
qh,plosive
qh,voiceless
qh,aspirated
qh,uvular
qW,consonant
qW,plosive
qW,labialized
qW,voiceless
qW,uvular
qW:,consonant
qW:,plosive
qW:,long
qW:,labialized
qW:,voiceless
qW:,uvular
qW*,consonant
qW*,plosive
qW*,laryngealized
qW*,labialized
qW*,voiceless
qW*,uvular
qW&,consonant
qW&,plosive
qW&,labialized
qW&,voiceless
qW&,uvular
qW&,ejective
qW9&,consonant
qW9&,plosive
qW9&,labialized
qW9&,pharyngealized
qW9&,voiceless
qW9&,uvular
qW9&,ejective
qW9h,consonant
qW9h,plosive
qW9h,labialized
qW9h,pharyngealized
qW9h,voiceless
qW9h,aspirated
qW9h,uvular
qWh,consonant
qWh,plosive
qWh,labialized
qWh,voiceless
qWh,aspirated
qWh,uvular
qX,consonant
qX,affricate
qX,voiceless
qX,uvular
qX:,consonant
qX:,affricate
qX:,long
qX:,voiceless
qX:,uvular
qX&,consonant
qX&,affricate
qX&,voiceless
qX&,uvular
qX&,ejective
qX&:,consonant
qX&:,affricate
qX&:,long
qX&:,voiceless
qX&:,uvular
qX&:,ejective
qX9,consonant
qX9,affricate
qX9,pharyngealized
qX9,voiceless
qX9,uvular
qX9&,consonant
qX9&,affricate
qX9&,pharyngealized
qX9&,voiceless
qX9&,uvular
qX9&,ejective
qX9&:,consonant
qX9&:,affricate
qX9&:,long
qX9&:,pharyngealized
qX9&:,voiceless
qX9&:,uvular
qX9&:,ejective
qXW,consonant
qXW,affricate
qXW,labialized
qXW,voiceless
qXW,uvular
qXW&,consonant
qXW&,affricate
qXW&,labialized
qXW&,voiceless
qXW&,uvular
qXW&,ejective
qXW9,consonant
qXW9,affricate
qXW9,labialized
qXW9,pharyngealized
qXW9,voiceless
qXW9,uvular
qXW9&,consonant
qXW9&,affricate
qXW9&,labialized
qXW9&,pharyngealized
qXW9&,voiceless
qXW9&,uvular
qXW9&,ejective
r,consonant
r,trill
r,voiced
r,alveolar
R,consonant
R,trill
R,voiced
R,uvular
r_[,consonant
r_[,flap
r_[,voiced
r_[,palato-alveolar
r.,consonant
r.,trill
r.,voiced
r.,retroflex
r.[,consonant
r.[,flap
r.[,voiced
r.[,retroflex
r.[~,consonant
r.[~,flap
r.[~,nasalized
r.[~,voiced
r.[~,retroflex
r.A,consonant
r.A,approximant
r.A,voiced
r.A,retroflex
r[,consonant
r[,flap
r[,voiced
r[,alveolar
r[-,consonant
r[-,flap
r[-,velarized
r[-,voiced
r[-,alveolar
r[*,consonant
r[*,flap
r[*,glottalized
r[*,voiced
r[*,alveolar
r[F,consonant
r[F,fricative
r[F,voiced
r[F,alveolar
r[F,flap
r[J,consonant
r[J,flap
r[J,palatalized
r[J,voiced
r[J,alveolar
rA,consonant
rA,approximant
rA,voiced
rA,alveolar
RA,consonant
RA,approximant
RA,voiced
RA,uvular
RAW,consonant
RAW,approximant
RAW,labialized
RAW,voiced
RAW,uvular
RAW*,consonant
RAW*,approximant
RAW*,laryngealized
RAW*,labialized
RAW*,voiced
RAW*,uvular
rD,consonant
rD,trill
rD,voiced
rD,dental
rD[,consonant
rD[,flap
rD[,voiced
rD[,dental
rDJ,consonant
rDJ,trill
rDJ,palatalized
rDJ,voiced
rDJ,dental
rDT,consonant
rDT,TAP
rDT,voiced
rDT,dental
rDT*,consonant
rDT*,TAP
rDT*,laryngealized
rDT*,voiced
rDT*,dental
RF,consonant
RF,fricative
RF,voiced
RF,uvular
RF9,consonant
RF9,fricative
RF9,pharyngealized
RF9,voiced
RF9,uvular
RFW,consonant
RFW,fricative
RFW,voiced
RFW,uvular
RFW9,consonant
RFW9,fricative
RFW9,labialized
RFW9,pharyngealized
RFW9,voiced
RFW9,uvular
rJ,consonant
rJ,trill
rJ,palatalized
rJ,voiced
rJ,alveolar
rj,consonant
rj,trill
rj,voiced
rj,palatal
rr,consonant
rr,R-SOUND
rr,voiced
rr,alveolar
rrD,consonant
rrD,R-SOUND
rrD,voiced
rrD,dental
rrJ,consonant
rrJ,R-SOUND
rrJ,palatalized
rrJ,voiced
rrJ,alveolar
rT,consonant
rT,TAP
rT,voiced
rT,alveolar
s,consonant
s,fricative
s,voiceless
s,alveolar
s,sibilant
S,consonant
S,fricative
S,voiceless
S,palato-alveolar
S,sibilant
S-,consonant
S-,fricative
S-,velarized
S-,voiceless
S-,palato-alveolar
S-,sibilant
s:,consonant
s:,fricative
s:,long
s:,voiceless
s:,alveolar
s:,sibilant
S:,consonant
S:,fricative
S:,long
S:,voiceless
S:,palato-alveolar
S:,sibilant
s.,consonant
s.,fricative
s.,voiceless
s.,retroflex
s.,sibilant
s.&,consonant
s.&,fricative
s.&,voiceless
s.&,retroflex
s.&,sibilant
s.&,ejective
s*,consonant
s*,fricative
s*,laryngealized
s*,voiceless
s*,alveolar
s*,sibilant
s&,consonant
s&,fricative
s&,voiceless
s&,alveolar
s&,sibilant
s&,ejective
S&,consonant
S&,fricative
S&,voiceless
S&,palato-alveolar
S&,sibilant
S&,ejective
s9,consonant
s9,fricative
s9,pharyngealized
s9,voiceless
s9,alveolar
s9,sibilant
sD,consonant
sD,fricative
sD,voiceless
sD,dental
sD,sibilant
sD*,consonant
sD*,fricative
sD*,laryngealized
sD*,voiceless
sD*,dental
sD*,sibilant
sD&,consonant
sD&,fricative
sD&,voiceless
sD&,dental
sD&,sibilant
sD&,ejective
sD9,consonant
sD9,fricative
sD9,pharyngealized
sD9,voiceless
sD9,dental
sD9,sibilant
sDJ,consonant
sDJ,fricative
sDJ,palatalized
sDJ,voiceless
sDJ,dental
sDJ,sibilant
sJ,consonant
sJ,fricative
sJ,palatalized
sJ,voiceless
sJ,alveolar
sJ,sibilant
SJ,consonant
SJ,fricative
SJ,palatalized
SJ,voiceless
SJ,palato-alveolar
SJ,sibilant
SW,consonant
SW,fricative
SW,labialized
SW,voiceless
SW,palato-alveolar
SW,sibilant
SW:,consonant
SW:,fricative
SW:,long
SW:,labialized
SW:,voiceless
SW:,palato-alveolar
SW:,sibilant
t,consonant
t,plosive
t,voiceless
t,alveolar
t_,consonant
t_,plosive
t_,voiceless
t_,palato-alveolar
t_h,consonant
t_h,plosive
t_h,voiceless
t_h,aspirated
t_h,palato-alveolar
t-,consonant
t-,plosive
t-,velarized
t-,voiceless
t-,alveolar
t:,consonant
t:,plosive
t:,long
t:,voiceless
t:,alveolar
t.,consonant
t.,plosive
t.,voiceless
t.,retroflex
t.*,consonant
t.*,plosive
t.*,laryngealized
t.*,voiceless
t.*,retroflex
t.0,consonant
t.0,affricate
t.0,voiceless
t.0,retroflex
t.h,consonant
t.h,plosive
t.h,voiceless
t.h,aspirated
t.h,retroflex
t.r,consonant
t.r,trill
t.r,voiceless
t.r,retroflex
t.r,affricated
t.s,consonant
t.s,affricate
t.s,voiceless
t.s,retroflex
t.s,sibilant
t.s&,consonant
t.s&,affricate
t.s&,voiceless
t.s&,retroflex
t.s&,sibilant
t.s&,ejective
t.sh,consonant
t.sh,affricate
t.sh,voiceless
t.sh,aspirated
t.sh,retroflex
t.sh,sibilant
t&,consonant
t&,plosive
t&,voiceless
t&,alveolar
t&,ejective
t<,consonant
t<,plosive
t<,voiceless
t<,alveolar
t<,implosive
t0,consonant
t0,affricate
t0,voiceless
t0,alveolar
t0h,consonant
t0h,affricate
t0h,voiceless
t0h,aspirated
t0h,alveolar
tD,consonant
tD,plosive
tD,voiceless
tD,dental
tD*,consonant
tD*,plosive
tD*,laryngealized
tD*,voiceless
tD*,dental
tD&,consonant
tD&,plosive
tD&,voiceless
tD&,dental
tD&,ejective
tD0,consonant
tD0,affricate
tD0,voiceless
tD0,dental
tD0&,consonant
tD0&,affricate
tD0&,voiceless
tD0&,dental
tD0&,ejective
tD0h,consonant
tD0h,affricate
tD0h,voiceless
tD0h,aspirated
tD0h,dental
tD9,consonant
tD9,plosive
tD9,pharyngealized
tD9,voiceless
tD9,dental
tDh,consonant
tDh,plosive
tDh,voiceless
tDh,aspirated
tDh,dental
tDhh,consonant
tDhh,plosive
tDhh,voiceless
tDhh,dental
tDhh,with
tDhh,breathy
tDhh,release
tDJ,consonant
tDJ,plosive
tDJ,palatalized
tDJ,voiceless
tDJ,dental
tDs,consonant
tDs,affricate
tDs,voiceless
tDs,dental
tDs,sibilant
tDs&,consonant
tDs&,affricate
tDs&,voiceless
tDs&,dental
tDs&,sibilant
tDs&,ejective
tDsh,consonant
tDsh,affricate
tDsh,voiceless
tDsh,aspirated
tDsh,dental
tDsh,sibilant
tDsJ,consonant
tDsJ,affricate
tDsJ,voiceless
tDsJ,palatalized
tDsJ,dental
tDsJ,sibilant
th,consonant
th,plosive
th,voiceless
th,aspirated
th,alveolar
thh,consonant
thh,plosive
thh,voiceless
thh,alveolar
thh,with
thh,breathy
thh,release
tJ,consonant
tJ,plosive
tJ,palatalized
tJ,voiceless
tJ,alveolar
tlF,consonant
tlF,affricate
tlF,voiceless
tlF,alveolar
tlF,lateral
tlF&,consonant
tlF&,affricate
tlF&,voiceless
tlF&,alveolar
tlF&,lateral
tlF&,ejective
tlFh,consonant
tlFh,affricate
tlFh,voiceless
tlFh,aspirated
tlFh,alveolar
tlFh,lateral
ts,consonant
ts,affricate
ts,voiceless
ts,alveolar
ts,sibilant
tS,consonant
tS,affricate
tS,voiceless
tS,palato-alveolar
tS,sibilant
ts-,consonant
ts-,affricate
ts-,velarized
ts-,voiceless
ts-,alveolar
ts-,sibilant
tS-,consonant
tS-,affricate
tS-,velarized
tS-,voiceless
tS-,palato-alveolar
tS-,sibilant
tS:,consonant
tS:,affricate
tS:,long
tS:,voiceless
tS:,palato-alveolar
tS:,sibilant
ts*,consonant
ts*,affricate
ts*,laryngealized
ts*,voiceless
ts*,alveolar
ts*,sibilant
tS*,consonant
tS*,affricate
tS*,laryngealized
tS*,voiceless
tS*,palato-alveolar
tS*,sibilant
ts&,consonant
ts&,affricate
ts&,voiceless
ts&,alveolar
ts&,sibilant
ts&,ejective
tS&,consonant
tS&,affricate
tS&,voiceless
tS&,palato-alveolar
tS&,sibilant
tS&,ejective
tS&:,consonant
tS&:,affricate
tS&:,long
tS&:,voiceless
tS&:,palatal-alveolar
tS&:,sibilant
tS&:,ejective
tsh,consonant
tsh,affricate
tsh,voiceless
tsh,aspirated
tsh,alveolar
tsh,sibilant
tSh,consonant
tSh,affricate
tSh,voiceless
tSh,aspirated
tSh,palato-alveolar
tSh,sibilant
tshh,consonant
tshh,affricate
tshh,voiceless
tshh,aspirated
tshh,alveolar
tshh,sibilant
tshh,with
tshh,breathy
tshh,release
tSJ,consonant
tSJ,affricate
tSJ,palatalized
tSJ,voiceless
tSJ,palato-alveolar
tSJ,sibilant
tSJh,consonant
tSJh,affricate
tSJh,palatalized
tSJh,voiceless
tSJh,aspirated
tSJh,palato-alveolar
tSJh,sibilant
tSW,consonant
tSW,affricate
tSW,labialized
tSW,voiceless
tSW,palato-alveolar
tSW,sibilant
tSW:,consonant
tSW:,affricate
tSW:,long
tSW:,labialized
tSW:,voiceless
tSW:,palato-alveolar
tSW:,sibilant
tSW&,consonant
tSW&,affricate
tSW&,labialized
tSW&,voiceless
tSW&,palato-alveolar
tSW&,sibilant
tSW&,ejective
tSWh,consonant
tSWh,affricate
tSWh,labialized
tSWh,voiceless
tSWh,aspirated
tSWh,palato-alveolar
tSWh,sibilant
u,vowel
u,high
u,atr
u,back
u,rounded
U,vowel
U,high
U,back
U,rounded
u:,vowel
u:,LONG
u:,high
u:,atr
u:,back
u:,rounded
U:,vowel
U:,LONG
U:,high
U:,back
U:,rounded
u@,diphthong
u@,high
u@,back
u@,rounded
u@,to
u@,mid
u@,central
u@,unrounded
u@h,diphthong
u@h,breathy
u@h,voiced
u@h,high
u@h,back
u@h,rounded
u@h,to
u@h,mid
u@h,central
u@h,unrounded
u*,vowel
u*,constricted
u*,high
u*,atr
u*,back
u*,rounded
u^,diphthong
u^,high
u^,back
u^,rounded
u^,to
u^,lower
u^,mid
u^,back
u^,unrounded
u+,vowel
u+,high
u+,atr
u+,rounded
U+,vowel
U+,high
U+,central
U+,rounded
u+:,vowel
u+:,LONG
u+:,high
u+:,atr
u+:,rounded
u+S,vowel
u+S,SHORTENED
u+S,high
u+S,atr
u+S,rounded
u~,vowel
u~,nasal
u~,high
u~,atr
u~,back
u~,rounded
U~,vowel
U~,nasal
U~,high
U~,back
U~,rounded
u~:,vowel
u~:,LONG
u~:,nasal
u~:,high
u~:,atr
u~:,back
u~:,rounded
u9,vowel
u9,raised
u9,high
u9,atr
u9,back
u9,rounded
U9,vowel
U9,raised
U9,high
U9,back
U9,rounded
u9:,vowel
u9:,LONG
u9:,raised
u9:,high
u9:,atr
u9:,back
u9:,rounded
ua,diphthong
ua,high
ua,back
ua,rounded
ua,to
ua,low
ua,central
ua,unrounded
uah,diphthong
uah,breathy
uah,voiced
uah,high
uah,back
uah,rounded
uah,to
uah,low
uah,central
uah,unrounded
uF,vowel
uF,FRICATIVE
uF,high
uF,atr
uF,back
uF,rounded
uh,vowel
uh,slack
uh,spread
uh,high
uh,atr
uh,back
uh,rounded
ui,diphthong
ui,high
ui,back
ui,rounded
ui,to
ui,high
ui,front
ui,unrounded
Ui,diphthong
Ui,lowered
Ui,high
Ui,back
Ui,rounded
Ui,to
Ui,high
Ui,front
Ui,unrounded
ui~,diphthong
ui~,nasalized
ui~,high
ui~,back
ui~,rounded
ui~,to
ui~,high
ui~,front
ui~,unrounded
uih,diphthong
uih,breathy
uih,voiced
uih,high
uih,back
uih,rounded
uih,to
uih,high
uih,front
uih,unrounded
uo,diphthong
uo,high
uo,back
uo,rounded
uo,to
uo,mid
uo,back
uo,rounded
uS,vowel
uS,SHORTENED
uS,high
uS,atr
uS,back
uS,rounded
US,vowel
US,SHORTENED
US,high
US,back
US,rounded
uu,vowel
uu,high
uu,atr
uu,back
UU,vowel
UU,high
UU,back
uu:,vowel
uu:,LONG
uu:,high
uu:,atr
uu:,back
uu@,diphthong
uu@,high
uu@,back
uu@,unrounded
uu@,to
uu@,mid
uu@,central
uu@,unrounded
uu@h,diphthong
uu@h,breathy
uu@h,voiced
uu@h,high
uu@h,back
uu@h,unrounded
uu@h,to
uu@h,mid
uu@h,central
uu@h,unrounded
uu^,diphthong
uu^,high
uu^,back
uu^,unrounded
uu^,to
uu^,lower
uu^,mid
uu^,back
uu^,unrounded
uu~,vowel
uu~,nasal
uu~,high
uu~,atr
uu~,back
uua,diphthong
uua,high
uua,back
uua,unrounded
uua,to
uua,low
uua,central
uua,unrounded
uuF,vowel
uuF,FRICATIVE
uuF,high
uuF,atr
uuF,back
uuF,drawn
uuh,vowel
uuh,slack
uuh,spread
uuh,high
uuh,atr
uuh,back
uui,diphthong
uui,high
uui,back
uui,unrounded
uui,to
uui,high
uui,front
uui,unrounded
uuih,diphthong
uuih,breathy
uuih,voiced
uuih,high
uuih,back
uuih,unrounded
uuih,to
uuih,high
uuih,front
uuih,unrounded
UUS,vowel
UUS,SHORTENED
UUS,high
UUS,back
v,consonant
v,fricative
v,voiced
v,labio-dental
v[,consonant
v[,flap
v[,voiced
v[,labio-dental
vA,consonant
vA,approximant
vA,voiced
vA,labio-dental
vh,consonant
vh,fricative
vh,breathy
vh,voiced
vh,labiodental
vJ,consonant
vJ,fricative
vJ,palatalized
vJ,voiced
vJ,labio-dental
vW,consonant
vW,fricative
vW,labialized
vW,voiced
vW,labiodental
w,consonant
w,approximant
w,voiced
w,labial-velar
w*,consonant
w*,approximant
w*,laryngealized
w*,voiced
w*,labial-velar
w~,consonant
w~,approximant
w~,nasalized
w~,voiced
w~,labial-velar
wj,consonant
wj,approximant
wj,voiced
wj,labial-palatal
X,consonant
X,fricative
X,voiceless
X,uvular
x,consonant
x,fricative
x,voiceless
x,velar
X:,consonant
X:,fricative
X:,long
X:,voiceless
X:,uvular
x:,consonant
x:,fricative
x:,long
x:,voiceless
x:,velar
X&,consonant
X&,fricative
X&,voiceless
X&,uvular
X&,ejective
x&,consonant
x&,fricative
x&,voiceless
x&,velar
x&,ejective
X9,consonant
X9,fricative
X9,pharyngealized
X9,voiceless
X9,uvular
X9:,consonant
X9:,fricative
X9:,long
X9:,pharyngealized
X9:,voiceless
X9:,uvular
xJ,consonant
xJ,fricative
xJ,palatalized
xJ,voiceless
xJ,velar
XW,consonant
XW,fricative
XW,labialized
XW,voiceless
XW,uvular
xW,consonant
xW,fricative
xW,labialized
xW,voiceless
xW,velar
XW:,consonant
XW:,fricative
XW:,long
XW:,labialized
XW:,voiceless
XW:,uvular
xW:,consonant
xW:,fricative
xW:,long
xW:,labialized
xW:,voiceless
xW:,velar
XW&,consonant
XW&,fricative
XW&,labialized
XW&,voiceless
XW&,uvular
XW&,ejective
xW&,consonant
xW&,fricative
xW&,labialized
xW&,voiceless
xW&,velar
xW&,ejective
XW9,consonant
XW9,fricative
XW9,labialized
XW9,pharyngealized
XW9,voiceless
XW9,uvular
XW9:,consonant
XW9:,fricative
XW9:,long
XW9:,labialized
XW9:,pharyngealized
XW9:,voiceless
XW9:,uvular
y,vowel
y,high
y,atr
y,front
y,rounded
Y,vowel
Y,high
Y,front
Y,rounded
y:,vowel
y:,LONG
y:,high
y:,front
y:,atr
y:,rounded
y~,vowel
y~,nasal
y~,high
y~,atr
y~,front
y~,rounded
yo/,diphthong
yo/,high
yo/,front
yo/,rounded
yo/,to
yo/,mid
yo/,front
yo/,rounded
z,consonant
z,fricative
z,voiced
z,alveolar
z,sibilant
Z,consonant
Z,fricative
Z,voiced
Z,palato-alveolar
Z,sibilant
Z-,consonant
Z-,fricative
Z-,velarized
Z-,voiced
Z-,palato-alveolar
Z-,sibilant
z.,consonant
z.,fricative
z.,voiced
z.,retroflex
z.,sibilant
z.*,consonant
z.*,fricative
z.*,laryngealized
z.*,voiced
z.*,retroflex
z.*,sibilant
z$,consonant
z$,fricative
z$,voiced
z$,palatal
z$,sibilant
zD,consonant
zD,fricative
zD,voiced
zD,dental
zD,sibilant
zD9,consonant
zD9,fricative
zD9,pharyngealized
zD9,voiced
zD9,dental
zD9,sibilant
zDJ,consonant
zDJ,fricative
zDJ,palatalized
zDJ,voiced
zDJ,sibilant
zDJ,dental
Zh,consonant
Zh,fricative
Zh,breathy
Zh,voiced
Zh,palato-alveolar
Zh,sibilant
ZJ,consonant
ZJ,fricative
ZJ,palatalized
ZJ,voiced
ZJ,palato-alveolar
ZJ,sibilant
ZW,consonant
ZW,fricative
ZW,labialized
ZW,voiced
ZW,palatal-alveolar
ZW,sibilant
